label_id,space_similarity,material_similarity,defect_similarity,actual_space,predicted_space,actual_material,predicted_material,actual_defect,predicted_defect
65e763d9-8ffe-4035-a302-ac85fc5c35a7,0.6152337789535522,0.30058419704437256,0.19594097137451172,공용욕실,Bathroom / Hygiene Spaces,액세서리,Glass (tumbler holder),점검/교체,Leakage & Water-related Issues
666e88ae-46d0-43a9-ba83-c8c0cfedfd48,0.3327150344848633,0.34841787815093994,0.15118111670017242,현관,Kitchen & Dining Spaces - Kitchen,강제창호,Door hinge,유입,"Fixtures, Doors & Windows Issues"
17faef52-faab-4717-a25f-fea614d2d811,0.3327150344848633,0.31766676902770996,0.15118111670017242,현관,Kitchen & Dining Spaces - Kitchen,강제창호,Door frame,유입,"Fixtures, Doors & Windows Issues"
3b965476-55e1-4ca3-98fc-0cec03a2ff7d,0.7141123414039612,0.38978299498558044,0.0,현관,Entrance / Hallways / Storage,강제창호,Door,유입,unknown
12b10c70-0bcb-4dc4-8bf6-75bcf42440fa,0.6972037553787231,0.38978299498558044,0.4346928596496582,현관,Entrance,강제창호,Door,유입,Installation / Construction Faults
66ab7e8b-670e-47a8-b0aa-91cf14b0a7b8,0.6152337789535522,0.26110756397247314,0.3864471912384033,공용욕실,Bathroom / Hygiene Spaces,수전,Metal (likely chrome-plated brass or similar),누수,Leakage & Water-related Issues
64b6d0d8-486a-4c99-8abc-f410e5219094,0.4832959771156311,0.17973220348358154,0.378801167011261,공용욕실,Kitchen & Dining Spaces - Kitchen,환기설비,Ceiling tiles,점검/교체,Installation / Construction Faults
2b04c652-565e-42af-b5ac-bb0f1dead240,0.6152337789535522,0.18661820888519287,0.378801167011261,공용욕실,Bathroom / Hygiene Spaces,환기설비,Drywall,점검/교체,Installation / Construction Faults
7261b817-8404-48eb-bb0c-49599f07d022,0.6152337789535522,0.15250936150550842,0.13186553120613098,공용욕실,Bathroom / Hygiene Spaces,액세서리,"Metal (faucet, soap dispenser, sink)",부식,"Fixtures, Doors & Windows Issues"
744e7c40-eaff-456a-8eb9-d1639dfd346e,0.6152337789535522,0.2729039192199707,0.4434514045715332,공용욕실,Bathroom / Hygiene Spaces,수전,Metal (faucet) and ceramic (sink),누수,None
3c28a499-465b-46f1-b92d-a789c017702b,0.6152337789535522,0.10592875629663467,0.14070840179920197,공용욕실,Bathroom / Hygiene Spaces,수전,Chrome finish on the faucet,누수,"Fixtures, Doors & Windows Issues"
735ea4df-6651-46d6-a91f-dccb57235bba,0.6197561025619507,0.39877980947494507,0.0,주방,Kitchen & Dining Spaces - Kitchen,렌지후드,None,부식,unknown
732f5b58-e42a-4294-b732-b5e4e4b7e2db,0.6197561025619507,0.3555888533592224,0.3864471912384033,주방,Kitchen & Dining Spaces - Kitchen,수전,Faucet and sink,누수,Leakage & Water-related Issues
0e6cc1f3-cfeb-479d-a444-bae849f6bfc7,0.6584701538085938,0.25150009989738464,0.4434514045715332,주방,Kitchen & Dining Spaces,수전,"Sink, Faucet, Countertop",누수,None
7599e474-1dff-40d1-91d8-679dd5338815,0.4606126844882965,0.3965316414833069,0.5277662873268127,침실3,Entrance / Hallways / Storage,몰딩,Flooring,파손,Finishing / Surface Issues
08966c82-959a-4883-824e-42b5b9ab80d0,0.4606126844882965,0.25448551774024963,0.5277662873268127,침실3,Entrance / Hallways / Storage,몰딩,Hardwood Flooring,파손,Finishing / Surface Issues
7342a692-acb7-4e90-8e21-53720a2e0522,0.4684481620788574,0.4804649353027344,0.41127488017082214,전체,Entrance / Hallways / Storage,도배장판,Floor,점검/교체,Finishing / Surface Issues
74111e89-d364-423c-944c-73e0dc33656c,0.6152337789535522,0.7168898582458496,0.3048340678215027,공용욕실,Bathroom / Hygiene Spaces,천장,Ceiling,마감불량,Leakage & Water-related Issues
1db0dc26-02f3-4b70-b2d3-9ea0ec5ad420,0.6685298681259155,0.0,0.0,공용욕실,N/A,천장,unknown,마감불량,unknown
73d0a030-ed7f-42f7-893f-aeb9d858b10a,0.5109831094741821,0.5113295316696167,0.378801167011261,침실1(안방),Entrance / Hallways / Storage,문,Door stopper,점검/교체,Installation / Construction Faults
74a67f25-49e3-48eb-9bce-309f849b1be1,0.6152337789535522,0.5294802784919739,0.44199419021606445,공용욕실,Bathroom / Hygiene Spaces,손잡이,Door,부식,Installation / Construction Faults
25335987-89df-4018-8e0a-b5a7a67467ec,0.6152337789535522,0.351102352142334,0.13186553120613098,공용욕실,Bathroom / Hygiene Spaces,손잡이,Cardboard or paper,부식,"Fixtures, Doors & Windows Issues"
5f8b1ddc-697c-4acd-84c3-5e79fd58225f,0.6152337789535522,0.42989397048950195,0.17412453889846802,공용욕실,Bathroom / Hygiene Spaces,배수구,Metal pipe,부식,Leakage & Water-related Issues
00c0e6a4-3a2b-494a-a93d-bb1b33f50c18,0.6152337789535522,0.4158502221107483,0.17412453889846802,공용욕실,Bathroom / Hygiene Spaces,배수구,Metal Pipe,부식,Leakage & Water-related Issues
5f6a1334-4bc3-4635-ba81-91165ed9cbba,0.6152337789535522,0.2041831612586975,0.41127488017082214,공용욕실,Bathroom / Hygiene Spaces,액세서리,Ceramic sink,점검/교체,Finishing / Surface Issues
60b3c007-c97d-4685-bff9-50d52bd48c88,0.6165755987167358,0.22044289112091064,0.40523481369018555,공용욕실,Entrance / Hallways / Storage,배수구,Metal (likely aluminum or steel),파손,Installation / Construction Faults
60dd84de-a21a-4f2e-bf8d-a83c78b1c8ed,0.6152337789535522,0.10592875629663467,0.3012775182723999,공용욕실,Bathroom / Hygiene Spaces,수전,Chrome finish on the faucet,점검/교체,Physical Damage
6174164e-7637-4a4d-917d-c697cf1ba47f,0.6152337789535522,0.22242791950702667,0.14070840179920197,공용욕실,Bathroom / Hygiene Spaces,세면대,Metal (likely brass or chrome),누수,"Fixtures, Doors & Windows Issues"
3b96d9e3-d3a1-42ab-b50b-65eee9075140,0.6152337789535522,0.27954596281051636,0.3715306520462036,공용욕실,Bathroom / Hygiene Spaces,세면대,Metal pipe,누수,Installation / Construction Faults
5f00ba9e-1755-49db-ad72-de7d15424e86,0.6152337789535522,0.2041831612586975,0.41127488017082214,공용욕실,Bathroom / Hygiene Spaces,액세서리,Ceramic sink,점검/교체,Finishing / Surface Issues
637c8aa2-2d28-4a13-a028-bf63a638940a,0.22100290656089783,0.3808949291706085,0.41127488017082214,전체,Living Room,도배장판,Painted Walls,점검/교체,Finishing / Surface Issues
092b6dda-5c4a-4747-9ef4-703aaa757ace,0.22100290656089783,0.21411852538585663,0.378801167011261,전체,Living Room,도배장판,Drywall,점검/교체,Installation / Construction Faults
543b0500-dc4a-4b2f-aefd-8d3147a127af,0.6152337789535522,0.0,0.0,공용욕실,Bathroom / Hygiene Spaces,수전,unknown,누수,unknown
26b76112-c081-491d-b60c-a5e5d868121d,0.6152337789535522,0.7426280975341797,0.3864471912384033,공용욕실,Bathroom / Hygiene Spaces,수전,Faucet,누수,Leakage & Water-related Issues
557ec6a9-e216-46fa-bef6-175315329665,0.4298030138015747,0.292726069688797,0.2759518623352051,공용욕실,Boiler Room,천장,"Concrete, Metal pipes",누수,Structural Damage & Cracks
546a5e7f-b4b8-49cc-a76f-847eba5ffd9b,0.6152337789535522,0.43120235204696655,0.0,공용욕실,Bathroom / Hygiene Spaces,호스,Not applicable,누수,unknown
5307815f-c852-42d2-9b09-c04c41e56f32,0.6152337789535522,0.5077236294746399,0.13186553120613098,공용욕실,Bathroom / Hygiene Spaces,양변기,Plastic,부식,"Fixtures, Doors & Windows Issues"
6fe2e772-5939-4a5f-9256-14f108ec8126,0.6152337789535522,0.35884416103363037,0.4545743465423584,공용욕실,Bathroom / Hygiene Spaces,양변기,Plastic and metal,부식,Mechanical / Functional Failures
35dbd9bb-22d8-4600-a82e-4c0b7e8765c8,0.4994567334651947,0.44960692524909973,0.17412453889846802,공용욕실,Kitchen & Dining Spaces,양변기,Plastic pipe,부식,Leakage & Water-related Issues
0f7f988f-a4c6-4158-b0be-a24814e37864,0.6152337789535522,0.2703295946121216,0.4545743465423584,공용욕실,Bathroom / Hygiene Spaces,양변기,Metal lever handle,부식,Mechanical / Functional Failures
53e31e14-c33c-4c1b-b3d3-b66db724ca8a,0.5649206638336182,0.1999165564775467,0.23088885843753815,침실2,Balcony (Living Room),방충망,Bamboo blinds,점검/교체,"Fixtures, Doors & Windows Issues"
550cc5be-47cf-4dcf-a3be-ddfeca8ccf7b,0.7141123414039612,0.19396649301052094,0.23088885843753815,현관,Entrance / Hallways / Storage,도어록,Metal (door handle and lock mechanism),점검/교체,"Fixtures, Doors & Windows Issues"
0efebebd-fcd3-4f30-a565-3dd3e1dd44ad,0.3966563940048218,0.5469468235969543,0.23088885843753815,현관,Bathroom / Hygiene Spaces,도어록,Door,점검/교체,"Fixtures, Doors & Windows Issues"
53cfb56f-0b5a-4323-8181-d6efe443842d,0.792340874671936,0.11487007141113281,0.23088885843753815,발코니,Entrance / Vestibule,방충망,Screen mesh,점검/교체,"Fixtures, Doors & Windows Issues"
6e671365-88e8-4b60-b096-5399c363d86a,0.5852226614952087,0.11034771054983139,0.23088885843753815,발코니,Balcony (Other),방충망,Metal (screen door frame),점검/교체,"Fixtures, Doors & Windows Issues"
453b5be3-67c2-4113-93e8-b70f1e22d0c1,0.1991177201271057,0.21039298176765442,0.23088885843753815,발코니,Kitchen & Dining Spaces - Kitchen,방충망,Screen,점검/교체,"Fixtures, Doors & Windows Issues"
53e3b637-0bd9-4448-8560-ce0fcdce9aac,0.6152337789535522,0.26727375388145447,0.23088885843753815,공용욕실,Bathroom / Hygiene Spaces,수전,Showerhead and shower arm,점검/교체,"Fixtures, Doors & Windows Issues"
515b606e-af9f-4c90-89d3-e21ae29cc106,0.7969031929969788,0.2922477424144745,0.24368685483932495,침실1(안방),Bedroom,도배지,Painted wall,오염,Finishing / Surface Issues
293ea02f-c96d-43b6-97f9-46564cf53065,0.3613225221633911,0.10307789593935013,0.2736382782459259,침실1(안방),Other Auxiliary Spaces,도배지,Electrical outlet and switch plate,오염,Installation / Construction Faults
5488e012-a65a-4e0a-bc13-d87e8cdaccec,0.6152337789535522,0.2041831612586975,0.41127488017082214,공용욕실,Bathroom / Hygiene Spaces,액세서리,Ceramic sink,점검/교체,Finishing / Surface Issues
51072196-b87b-4e08-9b3f-90ad4e6f04d3,0.6584701538085938,0.33497461676597595,0.19594097137451172,주방,Kitchen & Dining Spaces,수전,Metal hose,점검/교체,Leakage & Water-related Issues
45179a46-8827-4798-9ee1-94baafd69099,0.6197561025619507,0.33497461676597595,0.19594097137451172,주방,Kitchen & Dining Spaces - Kitchen,수전,Metal hose,점검/교체,Leakage & Water-related Issues
5451b522-e083-49d2-8293-9cba8d01dd05,0.6152337789535522,0.3432214856147766,0.4114777147769928,공용욕실,Bathroom / Hygiene Spaces,양변기,"Plastic parts (tank, flapper, float valve)",누수,Mechanical / Functional Failures
4ad40640-0615-4409-a9bf-bd856b188754,0.6152337789535522,0.32704484462738037,0.3715306520462036,공용욕실,Bathroom / Hygiene Spaces,양변기,Metal hose and fittings,누수,Installation / Construction Faults
3170cc39-7213-414a-b970-4c75d0b82dfd,0.6152337789535522,0.2969007194042206,0.4114777147769928,공용욕실,Bathroom / Hygiene Spaces,양변기,"Plastic parts (valve, float, and other components)",누수,Mechanical / Functional Failures
52ee6018-86dc-4018-854e-2deb6e565c92,0.6152337789535522,0.15250936150550842,0.13186553120613098,공용욕실,Bathroom / Hygiene Spaces,액세서리,"Metal (faucet, soap dispenser, sink)",부식,"Fixtures, Doors & Windows Issues"
5153c929-e44e-4932-aa2f-fb6f6b819102,0.6152337789535522,0.44960692524909973,0.3864471912384033,공용욕실,Bathroom / Hygiene Spaces,양변기,Plastic pipe,누수,Leakage & Water-related Issues
6dc650e9-9846-4b03-a216-67b58806937c,0.6152337789535522,0.4465487003326416,0.4114777147769928,공용욕실,Bathroom / Hygiene Spaces,양변기,Plastic (likely the toilet tank),누수,Mechanical / Functional Failures
5290c253-51f7-43b6-a40f-8383537fc3c7,0.6152337789535522,0.6213635206222534,0.0,공용욕실,Bathroom / Hygiene Spaces,타일,Tile,균열,unknown
6f5688af-b1a0-428d-ad5f-346c06eab4e0,0.6152337789535522,0.0,0.0,공용욕실,Bathroom / Hygiene Spaces,액세서리,unknown,점검/교체,unknown
005e938f-54dc-4b5d-8b46-c0bad933a65a,0.6152337789535522,0.0,0.0,공용욕실,Bathroom / Hygiene Spaces,액세서리,unknown,점검/교체,unknown
6e51ce7f-45f7-4684-a03b-00150385e6b0,0.6152337789535522,0.17831410467624664,0.5032737851142883,공용욕실,Bathroom / Hygiene Spaces,세면대,Sink and surrounding area,누수,Finishing / Surface Issues
4c06433b-f783-4c09-b76e-f0d6bfa2fbcf,0.6152337789535522,0.24055293202400208,0.3864471912384033,공용욕실,Bathroom / Hygiene Spaces,세면대,Metal pipes,누수,Leakage & Water-related Issues
13cb53ad-62a5-4305-ba99-25591037284d,0.6152337789535522,0.33564940094947815,0.14070840179920197,공용욕실,Bathroom / Hygiene Spaces,세면대,Toilet seat,누수,"Fixtures, Doors & Windows Issues"
6f6cc056-805f-40e6-9c44-9bbea4e1c07e,0.4994567334651947,0.28653380274772644,0.263482928276062,공용욕실,Kitchen & Dining Spaces,수전,"Metal (sink, faucet, utensils)",점검/교체,None
6d6a3411-994c-42c1-ae5a-d210936abbb4,0.4994567334651947,0.7426280975341797,0.23088885843753815,공용욕실,Kitchen & Dining Spaces,수전,Faucet,점검/교체,"Fixtures, Doors & Windows Issues"
7086d790-8c06-41d4-b384-84ab83bbe4af,0.5752893686294556,0.23140785098075867,0.378801167011261,주방,Boiler Room,절수기,Electrical wiring and plumbing connections,점검/교체,Installation / Construction Faults
4082f876-9bba-4e3a-afe5-081cb5c3d292,0.5752893686294556,0.12965314090251923,0.3715306520462036,주방,Boiler Room,싱크대,PVC Pipe,누수,Installation / Construction Faults
3f4ecb52-b90b-408d-86c9-45ba933cb3db,0.6584701538085938,0.3325790762901306,0.504275918006897,주방,Kitchen & Dining Spaces,벽,Metal Wire Shelf,들뜸,Finishing / Surface Issues
40168e37-be5a-40a2-94df-7b0f2ec251c9,0.6972037553787231,0.5301347970962524,0.23088885843753815,현관,Entrance / Vestibule,도어록,Door Handle,점검/교체,"Fixtures, Doors & Windows Issues"
3c0d22e1-8a6f-4356-b4fb-3abed3bbd6da,0.6972037553787231,0.2368774712085724,0.23088885843753815,현관,Entrance / Vestibule,도어록,Door handle and lock mechanism,점검/교체,"Fixtures, Doors & Windows Issues"
42e9f953-c9b6-4fdd-b8cd-7cbae06b226c,0.6972037553787231,0.5469468235969543,0.23088885843753815,현관,Entrance / Vestibule,도어록,Door,점검/교체,"Fixtures, Doors & Windows Issues"
40c27da1-cb6f-4f7a-9c9a-590f7c1ee43b,0.6584701538085938,0.7426280975341797,0.1647484302520752,주방,Kitchen & Dining Spaces,수전,Faucet,파손,"Fixtures, Doors & Windows Issues"
395f0813-7d0d-47d6-b5fc-053e968b0723,0.6584701538085938,0.2501347064971924,0.0,주방,Kitchen & Dining Spaces,수전,"Metal (sink, faucet, soap dispenser)",파손,unknown
41ee2e17-e7cb-4272-a76f-30d64f23756d,0.6584701538085938,0.0,0.0,주방,Kitchen & Dining Spaces,수전,unknown,부식,unknown
2b73e0fe-d13e-4def-9b05-1eaa88c1d955,0.6584701538085938,0.7426280975341797,0.4545743465423584,주방,Kitchen & Dining Spaces,수전,Faucet,부식,Mechanical / Functional Failures
3f0ef0cb-d7a9-444b-8386-508f04ba17b2,0.559199333190918,0.29846829175949097,0.32758626341819763,거실,Main Living Spaces - Living Room,장판,Laminate Flooring,마감불량,Structural Damage & Cracks
2665a180-1435-4d00-a563-a8ab7853a569,0.9157058596611023,0.17533984780311584,0.1647484302520752,욕실,Bathroom / Hygiene Spaces,UBR,Metal (door handle),파손,"Fixtures, Doors & Windows Issues"
249ef83b-de0a-49bf-9e70-4cc13ba78891,0.6152337789535522,0.2892502546310425,0.3715306520462036,공용욕실,Bathroom / Hygiene Spaces,양변기,Electrical Box,누수,Installation / Construction Faults
24fb9996-6121-413f-bc7a-9ebac6578895,0.4298030138015747,0.5196781754493713,0.3715306520462036,공용욕실,Boiler Room,양변기,Pipe,누수,Installation / Construction Faults
26bb855a-31d1-4fe6-a8fa-3f876beb7ba3,0.5752893686294556,0.5316230058670044,0.3715306520462036,주방,Boiler Room,난방배관,Metal pipes and fittings,누수,Installation / Construction Faults
2a9f68ca-c944-4585-ae44-321e30f7dfe3,0.5752893686294556,0.49462589621543884,0.3715306520462036,주방,Boiler Room,난방배관,Brass pipes and fittings,누수,Installation / Construction Faults
2dbdfc4f-624f-4e4a-b2c0-54e0ca6a521a,0.5752893686294556,0.49462589621543884,0.3715306520462036,주방,Boiler Room,난방배관,Brass pipes and fittings,누수,Installation / Construction Faults
24f306fa-1941-469c-bc1e-5839414295ad,0.9157058596611023,0.14051735401153564,0.5081061124801636,욕실,Bathroom / Hygiene Spaces,UBR,Plastic and metal,파손,Mechanical / Functional Failures
23e82924-a8c3-4e20-91eb-5e62926ab479,0.6465598344802856,0.26159369945526123,0.41293713450431824,주방,Bathroom / Hygiene Spaces,가스설비,Plastic/Plastic Housing,점검/교체,Mechanical / Functional Failures
4b318b80-3e4a-43b4-853c-77dceadcc6d3,0.5634350776672363,0.28630149364471436,0.0,주방,Entrance / Hallways / Storage,가스설비,Door,점검/교체,unknown
3274b885-de5d-4cab-aa76-9937f0efc7a6,0.6465598344802856,0.4141983389854431,0.378801167011261,주방,Bathroom / Hygiene Spaces,가스설비,PVC pipe,점검/교체,Installation / Construction Faults
22d4cabc-c4a4-4373-be0f-66829c0bbee9,0.6465598344802856,0.13768500089645386,0.3012775182723999,주방,Bathroom / Hygiene Spaces,수전,Chrome-plated metal,점검/교체,Physical Damage
1f66597b-46a2-48d4-ae82-10e06827959d,0.6584701538085938,0.33497461676597595,0.41293713450431824,주방,Kitchen & Dining Spaces,수전,Metal hose,점검/교체,Mechanical / Functional Failures
20be08ab-010b-4af5-a0fc-0e8193931bd5,0.3555767238140106,0.11487007141113281,0.23088885843753815,발코니,Balcony (Living Room),방충망,Screen mesh,점검/교체,"Fixtures, Doors & Windows Issues"
45d7ced7-3d1f-4f79-96cb-3e685f8c8039,0.3555767238140106,0.11487007141113281,0.23088885843753815,발코니,Balcony (Living Room),방충망,Screen mesh,점검/교체,"Fixtures, Doors & Windows Issues"
1eb8721f-dde1-4e9d-84e6-f691661607aa,0.6152337789535522,0.29307031631469727,0.23088885843753815,공용욕실,Bathroom / Hygiene Spaces,액세서리,Plastic cup holder,점검/교체,"Fixtures, Doors & Windows Issues"
21bfeb39-0bb8-4bef-b0ae-e6a04f25fdd2,0.12091352045536041,0.30080756545066833,0.23088885843753815,보일러실,Kitchen & Dining Spaces,밸브,Plastic (control panel),점검/교체,"Fixtures, Doors & Windows Issues"
3b59356a-7be8-4ce2-9307-f44aa7ec5fa2,0.6584701538085938,0.19322343170642853,0.14070840179920197,주방,Kitchen & Dining Spaces,홈통,Plastic containers and lids,누수,"Fixtures, Doors & Windows Issues"
0cfd7b3f-f411-48d5-bd23-9f84753d6eb2,0.6584701538085938,0.108586385846138,0.4114777147769928,주방,Kitchen & Dining Spaces,홈통,Rubber gasket,누수,Mechanical / Functional Failures
